label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
162,0.5625,0.8463,1.6602,0.5499,0.9436,0.7235,23.2,825.7155555555555,528.0222222222222,20,watershed,setting20.jpg
163,0.1625,0.4549,0.6369,0.3611,0.8237,0.8667,15.2,826.4153846153846,904.6153846153846,20,watershed,setting20.jpg
164,0.125,0.3989,0.5371,0.3308,0.7879,0.8065,22.2,827.28,417.88,20,watershed,setting20.jpg
165,0.715,0.9541,1.2715,0.8026,0.7756,0.7989,46.1,838.6293706293707,940.7972027972028,20,watershed,setting20.jpg
166,0.1375,0.4184,0.5083,0.3502,0.7248,0.9016,5.5,838.2545454545455,508.2181818181818,20,watershed,setting20.jpg
167,0.13,0.4068,0.7739,0.2695,0.9374,0.7123,30.1,836.6153846153846,1070.7115384615386,20,watershed,setting20.jpg
168,0.4625,0.7674,0.9868,0.6209,0.7773,0.9113,82.2,846.9837837837838,193.62702702702703,20,watershed,setting20.jpg
169,0.2575,0.5726,0.9982,0.3532,0.9353,0.8583,51.0,850.6310679611651,250.79611650485438,20,watershed,setting20.jpg
170,0.055,0.2646,0.3284,0.2383,0.6879,0.8462,101.4,845.1818181818181,506.1818181818182,20,watershed,setting20.jpg
171,0.1025,0.3613,0.6001,0.2351,0.9201,0.8723,15.4,850.439024390244,765.0975609756098,20,watershed,setting20.jpg
172,0.52,0.8137,1.026,0.6506,0.7732,0.9244,41.3,856.9086538461538,1147.1875,20,watershed,setting20.jpg
173,0.185,0.4853,0.6816,0.3512,0.8571,0.9136,20.9,858.6756756756756,744.081081081081,20,watershed,setting20.jpg
174,0.125,0.3989,0.5991,0.2655,0.8964,0.9434,13.5,860.84,786.28,20,watershed,setting20.jpg
175,0.0925,0.3432,0.4848,0.2489,0.8581,0.925,13.4,861.7567567567568,488.94594594594594,20,watershed,setting20.jpg
176,0.3975,0.7114,1.0117,0.5344,0.8491,0.8457,85.3,868.4213836477987,806.4213836477987,20,watershed,setting20.jpg
177,0.475,0.7777,0.9535,0.677,0.7042,0.8333,70.6,876.6157894736842,535.4526315789474,20,watershed,setting20.jpg
178,0.235,0.547,0.8819,0.3721,0.9066,0.8468,18.5,872.6170212765958,827.8936170212766,20,watershed,setting20.jpg
179,0.12,0.3909,0.5181,0.2956,0.8213,0.9412,14.5,874.7291666666666,382.3958333333333,20,watershed,setting20.jpg
180,0.16,0.4514,0.7805,0.2747,0.936,0.8533,52.3,878.40625,217.484375,20,watershed,setting20.jpg
181,0.1075,0.37,0.5088,0.2688,0.849,0.9348,15.4,880.6279069767442,419.95348837209303,20,watershed,setting20.jpg
182,0.9,1.0705,1.2877,1.0741,0.5515,0.793,50.5,887.7333333333333,753.1722222222222,20,watershed,setting20.jpg
183,0.1475,0.4334,0.6567,0.2907,0.8967,0.8939,36.8,885.6779661016949,1207.0338983050847,20,watershed,setting20.jpg
184,0.645,0.9062,1.4968,0.6976,0.8847,0.7187,42.7,892.1589147286821,1143.562015503876,20,watershed,setting20.jpg
185,0.06,0.2764,0.412,0.2165,0.8507,0.7742,150.6,895.2083333333334,956.5,20,watershed,setting20.jpg
186,0.21,0.5171,0.7921,0.3855,0.8736,0.7925,86.9,897.0238095238095,788.047619047619,20,watershed,setting20.jpg
187,0.2075,0.514,0.7062,0.387,0.8365,0.9121,38.4,900.0361445783133,222.87951807228916,20,watershed,setting20.jpg
188,0.59,0.8667,1.3488,0.5901,0.8992,0.8839,16.2,910.0805084745763,690.4067796610169,20,watershed,setting20.jpg
189,0.4325,0.7421,1.1516,0.5042,0.8991,0.8607,28.2,909.5780346820809,887.9017341040462,20,watershed,setting20.jpg
190,0.1275,0.4029,0.732,0.28,0.9239,0.7286,43.0,907.5294117647059,351.5882352941176,20,watershed,setting20.jpg
191,0.69,0.9373,1.3917,0.672,0.8757,0.8598,70.5,922.6086956521739,658.3514492753624,20,watershed,setting20.jpg
192,0.5025,0.7999,0.9643,0.7017,0.6859,0.8481,20.7,920.3233830845771,742.2039800995025,20,watershed,setting20.jpg
193,0.305,0.6232,1.0736,0.3695,0.9389,0.8841,27.9,923.3688524590164,606.5983606557377,20,watershed,setting20.jpg
194,0.815,1.0187,1.51,0.7958,0.8498,0.7599,86.0,940.8466257668712,480.95705521472394,20,watershed,setting20.jpg
195,0.42,0.7313,0.9948,0.6579,0.7501,0.8155,34.0,934.922619047619,997.7619047619048,20,watershed,setting20.jpg
196,0.2675,0.5836,0.9611,0.3854,0.9161,0.8231,55.4,938.8878504672897,160.05607476635515,20,watershed,setting20.jpg
197,0.0975,0.3523,0.5815,0.2153,0.9289,0.907,3.6,934.2820512820513,1088.974358974359,20,watershed,setting20.jpg
198,0.1175,0.3868,0.4929,0.3458,0.7126,0.8393,38.6,953.7659574468086,1074.5744680851064,20,watershed,setting20.jpg
199,0.595,0.8704,1.1144,0.7101,0.7707,0.9015,83.8,964.7478991596639,76.02941176470588,20,watershed,setting20.jpg
200,0.075,0.309,0.4463,0.2174,0.8733,0.9091,17.0,956.2666666666667,389.96666666666664,20,watershed,setting20.jpg
201,0.32,0.6383,0.9688,0.4346,0.8938,0.8951,16.1,970.40625,498.3984375,20,watershed,setting20.jpg
202,0.045,0.2394,0.4396,0.1627,0.929,0.75,32.7,966.5555555555555,530.4444444444445,20,watershed,setting20.jpg
203,0.1425,0.426,0.6061,0.302,0.867,0.9344,30.1,969.2982456140351,641.3859649122807,20,watershed,setting20.jpg
204,0.075,0.309,0.4285,0.235,0.8363,0.8571,4.6,967.1666666666666,903.0333333333333,20,watershed,setting20.jpg
205,0.3275,0.6457,0.7914,0.5645,0.7009,0.8397,17.1,972.5648854961833,1013.4656488549618,20,watershed,setting20.jpg
206,0.235,0.547,0.922,0.3395,0.9297,0.8868,85.2,974.7553191489362,274.468085106383,20,watershed,setting20.jpg
207,0.0225,0.1693,0.2398,0.1325,0.8335,0.8182,152.0,971.8888888888889,370.6666666666667,20,watershed,setting20.jpg
208,0.1275,0.4029,0.5679,0.3234,0.822,0.8226,10.9,976.7647058823529,217.8235294117647,20,watershed,setting20.jpg
209,0.075,0.309,0.5559,0.2652,0.8789,0.6122,111.2,975.9333333333333,899.9,20,watershed,setting20.jpg
211,0.405,0.7181,1.0105,0.559,0.8331,0.8308,63.1,985.216049382716,936.7345679012345,20,watershed,setting20.jpg
212,0.14,0.4222,0.5426,0.4087,0.6578,0.7887,131.4,981.5,476.48214285714283,20,watershed,setting20.jpg
213,0.2275,0.5382,0.7287,0.4582,0.7776,0.7982,39.2,987.8571428571429,1150.3516483516485,20,watershed,setting20.jpg
214,0.365,0.6817,0.8102,0.5884,0.6874,0.9419,22.0,990.6301369863014,659.8219178082192,20,watershed,setting20.jpg
215,0.065,0.2877,0.3378,0.2854,0.535,0.8387,36.9,987.7307692307693,265.0,20,watershed,setting20.jpg
216,1.15,1.2101,1.7746,0.9365,0.8494,0.7744,23.7,1002.5369565217392,1210.4978260869566,20,watershed,setting20.jpg
217,0.115,0.3827,0.6384,0.2581,0.9146,0.8214,11.4,991.1304347826087,422.0,20,watershed,setting20.jpg
